customer_id,age,income,customer_tenure,previous_purchases,average_order_value,website_visits,email_open_rate,discount_usage,recency_days,treatment,purchase_outcome,revenue,true_prob_y0,true_prob_y1,true_ite
C013884,21,40705.60590186058,17,2,115.67251023310084,3,0.4176737657987213,0.15102605436457417,272,0,0,0.0,0.016426531175403117,0.13538528321921353,0.11895875204381041
C004293,35,32043.61796091129,21,4,92.98310586122169,11,0.22065259690432928,0.23672130749264178,88,0,0,0.0,0.03846956920066852,0.1480346719534031,0.1095651027527346
C010090,62,44195.32121430319,23,0,86.29688819976562,1,0.11497032263163742,0.01461561881400237,167,1,0,0.0,0.021834327791218414,0.0,-0.021834327791218414
C014919,59,37188.44893489176,1,2,71.31056135667436,5,0.263492450835605,0.031933993883521805,328,0,0,0.0,0.011346229144371145,0.09923191481940248,0.08788568567503134
C002410,26,23549.959895443797,47,6,101.05907613416292,14,0.23955182027063127,0.548665971089541,138,1,0,0.0,0.031651580757873415,0.19797797661797836,0.16632639586010495
C000297,65,60995.6039115647,19,4,90.01573210539794,4,0.15095289338570814,0.17622753046019327,312,0,0,0.0,0.014136360722252397,0.0,-0.014136360722252397
C001865,19,62909.17824333918,45,4,125.19377396758469,9,0.3449875548818675,0.16444859568139508,226,0,0,0.0,0.02385604538764681,0.11533927174471721,0.0914832263570704
C016632,44,47879.058404944204,41,3,96.22152553666389,3,0.1812314115737972,0.07282971834816297,124,1,1,98.60324656434152,0.03267092347150337,0.12962158870038176,0.0969506652288784
C014912,29,112945.52886902347,3,1,88.34823824561653,4,0.4772864076968931,0.07372657998136288,179,0,0,0.0,0.030966888366117714,0.12651588766274452,0.0955489992966268
C011682,44,34756.855458602746,20,1,77.9561741317003,1,0.3191901600554663,0.2763532391930871,57,1,1,89.93707535389478,0.04116486068679479,0.17269314607721378,0.131528285390419
C014889,30,20533.214222157952,14,0,146.04409889445674,1,0.42297439208890547,0.5479112588089976,10,1,0,0.0,0.04668561513284142,0.23410827051280678,0.18742265537996536
C018466,32,120565.05953890915,53,11,103.51842787819707,15,0.24695868337518376,0.06951540003938801,209,1,0,0.0,0.039335895197499644,0.11022591750033531,0.07089002230283567
C001146,39,,45,4,81.13252107162137,10,0.2896775193471192,0.06747467410598734,178,1,0,0.0,0.028209138254249384,0.12485192627391353,0.09664278801966415
C005790,48,109344.52926881454,37,4,112.86697827151312,4,0.06972850321361865,0.27185653167781015,71,1,0,0.0,0.04909581044644922,0.17911039669177567,0.13001458624532644
C019288,45,50595.64700455717,50,6,78.2643211725384,11,0.16221467188358663,0.11453365361368067,56,0,0,0.0,0.052325654156776244,0.1522795251712053,0.09995387101442905
C015311,33,36607.92351895673,9,3,141.4063430071097,6,0.28184122797156985,0.03816566437081907,83,0,0,0.0,0.0396795516549973,0.14692370723518725,0.10724415558018995
C012375,67,49385.91568226071,26,4,130.5953743140597,9,0.5760405207419885,0.09352448725647536,141,1,0,0.0,0.03844026228361313,0.0,-0.03844026228361313
C011156,59,46069.57680535627,18,4,162.83825843051795,11,0.03144532901020914,0.17613401431103645,313,1,0,0.0,0.01254694956893786,0.08339034316468019,0.07084339359574233
C011961,31,122318.4062953291,2,1,134.16677714932965,1,0.22613258802948374,0.008912529350400104,85,0,0,0.0,0.04381342409157958,0.10140825595550287,0.05759483186392329
C016251,56,30879.79498122089,59,8,76.30462550159316,26,0.24933713945092345,0.15193090859174363,24,0,0,0.0,0.06346397218227699,0.1711324814728829,0.10766850929060591
C003613,46,94344.47643540618,26,1,80.23677065207261,2,0.424223492648879,0.016401860073095628,22,0,0,0.0,0.061751167619035784,0.16111423251130594,0.09936306489227015
C016147,37,46725.45085681293,6,1,63.42348604196923,1,0.3687674329125074,0.28144039813302585,97,1,0,0.0,0.03682127851867887,0.14690759595595934,0.11008631743728048
C011805,59,44145.98040204295,29,1,67.9507126938521,3,0.37671899520840635,0.5307653360229402,293,0,0,0.0,0.014042224163651487,0.1866029878419509,0.17256076367829942
C012155,35,47457.33964407427,29,2,136.13783662598777,6,0.22747263623282243,0.16967857229483482,300,0,0,0.0,0.01343054624466531,0.1227042126684523,0.109273666423787
C013337,43,27982.550840026193,8,1,66.60894368013872,5,0.3446493501087379,0.6595874834728586,303,1,0,0.0,0.012023881845440237,0.21575442458572852,0.2037305427402883
C000994,40,41581.650866111166,30,7,91.4299528163439,20,0.21568451922149326,0.2164380855341457,129,0,0,0.0,0.038271358219254606,0.17011528918587815,0.13184393096662356
C013736,27,107713.6104237714,20,0,66.46039936597079,1,0.20721070511023035,0.03521173466900103,125,1,0,0.0,0.03331374041767676,0.05715169876882126,0.023837958351144495
C011968,23,94549.64390045904,47,5,108.00904584105194,13,0.2161764440561503,0.08224750185373683,45,0,0,0.0,0.060682888802782074,0.1397502458104865,0.07906735700770443
C008382,40,36525.14657997074,2,1,26.694503242358778,3,0.34772209498727524,0.5163375821848459,132,0,0,0.0,0.029342310327709283,0.18310756934253464,0.15376525901482535
C009863,26,60244.02288008908,13,2,89.88956416764,2,0.05156821521466123,0.04017916529207797,244,1,0,0.0,0.017007621142927844,0.09432835846552304,0.0773207373225952
C000478,67,89280.0374916399,56,10,30.25617782200652,26,0.36786405475802253,0.04931510590102746,56,0,0,0.0,0.07726386102121932,0.03397212080855672,-0.0432917402126626
C019046,18,115971.23393436355,31,4,50.613990002571455,10,0.2723138917449014,0.2541226108149245,191,0,0,0.0,0.030751590478857387,0.16673063988004028,0.13597904940118288
C016752,65,35678.47544809647,5,3,49.94211375180988,8,0.06159263475600503,0.06899596903511702,293,0,0,0.0,0.012720996672372472,0.0,-0.012720996672372472
C004191,25,65562.41796840166,2,2,80.3114098994154,8,0.06031701105909234,0.4118485057854385,72,1,0,0.0,0.040092579767651966,0.13862011022961002,0.09852753046195806
C018487,37,32440.110602127836,31,1,116.14696017556737,3,0.17419808345303886,0.1154995639428645,236,0,0,0.0,0.015837251369903264,0.06943888538284265,0.05360163401293939
C017316,45,42967.52048716228,57,7,85.14595305722199,13,0.2105302800990149,0.39039367003824643,148,1,0,0.0,0.03505846009756341,0.1904207504610486,0.15536229036348517
C013981,51,125712.71704228301,43,3,89.84625718196465,4,0.2402142695608564,0.3873057060190477,184,0,0,0.0,0.030310033255334805,0.21789860082147686,0.18758856756614206
C019011,21,52985.116420311526,44,7,134.19024250223856,13,0.3952538180558249,0.01356432535345506,176,0,0,0.0,0.03486530437950212,0.1153287174101893,0.08046341303068719
C011841,18,34636.777674915254,22,6,121.68993371380202,14,0.2376255910635905,0.574406180135779,229,1,0,0.0,0.021889649556396953,0.18619630621397665,0.1643066566575797
C017552,57,,16,3,108.92071985738492,7,0.37425373612049595,0.19962670503540952,13,1,0,0.0,0.058230773182594855,0.1801456316907863,0.12191485850819143
C000659,40,72324.30801159139,19,2,138.35823817316833,4,0.09428551293667874,0.22261414659314435,220,0,0,0.0,0.020252239167709383,0.11378100974584356,0.09352877057813418
C002724,35,88312.86101821899,7,3,132.5851558228094,7,0.12239861705621852,0.36406481640220467,86,0,0,0.0,0.04290032479855346,0.163454217701186,0.12055389290263255
C001794,59,25602.073915534413,53,13,83.46632312771688,21,0.19857655400377042,0.00912515289188522,106,0,0,0.0,0.05143742926699522,0.06141019063337572,0.009972761366380506
C014162,38,55793.268062617964,48,7,97.471996496733,15,0.017939510021556818,0.14299800826854364,30,1,0,0.0,0.059016740827724706,0.1120895223996877,0.05307278157196299
C005431,49,179064.81030471754,59,6,74.44076767191575,14,0.12206799256331678,0.3118672947706285,296,0,0,0.0,0.02055622452138985,0.12882858151873586,0.10827235699734601
C013067,50,108295.42678391663,29,6,145.012241404362,7,0.2732598494742102,0.26820338353285256,276,1,0,0.0,0.022122221480419577,0.16580791927355815,0.14368569779313856
C000494,51,65324.924653364236,9,2,109.98778354317277,6,0.25189006729874563,0.07136441499293712,56,1,0,0.0,0.04739945923997541,0.13988809451114928,0.09248863527117387
C004254,38,28326.310330447286,12,2,109.52780962278601,4,0.12054650664493083,0.4790813122453075,90,1,0,0.0,0.03219021207168245,0.15993323465439735,0.12774302258271492
C017537,54,82281.13772555249,21,5,79.93950519837698,9,0.20002689806504523,0.10791063325622662,247,0,0,0.0,0.022196746061674096,0.11501529777861552,0.09281855171694142
C001464,61,49012.21240198242,26,2,91.73356957589426,7,0.4276375728348197,0.3404335972446982,285,0,0,0.0,0.016060968638287404,0.009955740246162524,-0.00610522839212488
C018255,65,46101.887865359735,11,3,86.78088692313169,4,0.23744628814180815,0.2595898594593976,286,1,0,0.0,0.015104978351089707,0.0,-0.015104978351089707
C015151,64,97373.92116978027,44,7,115.72473539014017,14,0.38056246201535887,0.11586525393453809,292,1,0,0.0,0.02217399184024702,0.0,-0.02217399184024702
C004009,29,37678.91276851888,48,9,126.23023647894749,26,0.25368543671588195,0.34116688957764346,273,1,1,130.1444766648941,0.0209438947917372,0.1358565736448,0.1149126788530628
C002288,51,37397.83777086307,31,5,77.27784924901957,14,0.21025308103641868,0.5183592632749875,155,1,0,0.0,0.029946014454765385,0.18225472356184994,0.15230870910708455
C006312,29,66620.49516071762,24,2,95.29480748300736,3,0.2886157978240825,0.7188595417955519,183,0,0,0.0,0.026254968456845156,0.18258555643736202,0.15633058798051686
C010354,53,24233.162082767114,15,1,81.21562583482175,2,0.2875582340376428,0.27792439077153447,132,1,0,0.0,0.026311608960777614,0.12105569796118719,0.09474408900040958
C009158,53,36282.16054509367,18,4,95.82254734220349,5,0.02356203402223667,0.13274075003367847,17,0,0,0.0,0.050337403587342,0.12963596533037483,0.07929856174303283
C000445,19,28679.533067645,58,2,96.836645397045,10,0.1414252423292965,0.12702433370772495,89,0,1,112.37683377843732,0.032753129829217756,0.11461730024716003,0.08186417041794228
C008631,26,55951.93892734084,26,4,88.00976277360972,13,0.26229478111135957,0.40344511982307313,243,0,0,0.0,0.02060586124848282,0.16734584443757844,0.14673998318909562
C000673,35,41392.071220428195,56,9,93.5861096600826,14,0.24552584570399916,0.2307228460057994,318,1,0,0.0,0.017039683386812256,0.14400009156567428,0.12696040817886203
C014158,65,84227.55916120527,19,3,101.70953676710822,6,0.3102748867702436,0.6527217848597703,23,1,0,0.0,0.0626459093855726,0.07904725204921383,0.016401342663641225
C010022,45,104574.1628339927,40,4,97.57551752718933,11,0.17222761927223385,0.20486568718398443,96,0,0,0.0,0.04537698441947329,0.14424139414963785,0.09886440973016455
C014817,18,108921.7513734432,18,3,119.34859654761284,6,0.30180067542055994,0.5244065906237246,133,0,0,0.0,0.0388516465122029,0.2122652630389373,0.1734136165267344
C005741,42,87961.70030381784,53,5,100.8607229287501,15,0.39845841728629955,0.006018082636055797,181,1,0,0.0,0.034131892032564545,0.11259481049974994,0.0784629184671854
C001495,51,29029.634390477335,38,4,121.73505555638937,9,0.27016758476143865,0.6019661130896463,33,0,0,0.0,0.05027534193918696,0.2583025374305616,0.20802719549137463
C011849,45,101194.4250954044,45,8,63.85230045142007,6,0.443642650822135,0.061003313624956944,54,1,0,0.0,0.0753567459745701,0.16424744753806236,0.08889070156349227
C005262,43,51706.24458398153,20,2,163.06036496255302,6,0.0902235554590256,0.1906560146564167,282,1,0,0.0,0.013950693887058038,0.08538850489646918,0.07143781100941114
C019585,40,43895.07617829165,52,6,159.15156165881817,13,0.04011054433765945,0.5345437870669432,129,1,0,0.0,0.03386279634348354,0.19422159356079158,0.16035879721730803
C003752,65,73579.20690998828,57,4,118.19063833888129,10,0.12456008025575924,0.0979199861427858,22,0,0,0.0,0.05894193332437218,0.0,-0.05894193332437218
C010523,32,62007.73242887806,23,3,173.7301269629637,6,0.5935266297840364,0.2517061672049126,94,0,0,0.0,0.04832891375549132,0.18453211628011507,0.13620320252462376
C000757,18,36906.501294009155,37,4,120.27479716746748,14,0.16069322411459291,0.1559332333667549,263,0,0,0.0,0.016376747698461813,0.10961759812797438,0.09324085042951256
C010538,36,55189.989124305896,49,6,103.6103056811209,16,0.20459087329111195,0.33028836641550685,44,1,1,95.64923460902965,0.057434900416633086,0.2164813417074966,0.15904644129086354
C013290,24,45630.02497556854,37,5,105.14200986689843,16,0.17227466813537884,0.011773792853449547,125,0,0,0.0,0.035326576098998135,0.1245112284797514,0.08918465238075327
C010407,54,129931.16294739493,28,1,121.19765872769034,0,0.15988122580950742,0.0665616625041297,332,0,0,0.0,0.01288067211821292,0.05306263984540906,0.040181967727196136
C019333,31,44739.80117859088,29,5,89.59941750916686,20,0.29939422920752745,0.24239683190933775,139,1,0,0.0,0.03497451745884382,0.12130316675689504,0.08632864929805122
C013134,36,67974.92438218027,22,2,87.66247905218546,4,0.41193236068908395,0.16922720400732233,209,0,0,0.0,0.024659831283754742,0.10415569606383074,0.079495864780076
C011606,43,42396.82819486667,45,4,65.98640052878602,15,0.3571648123102885,0.5305543948206527,172,0,0,0.0,0.028905062478979157,0.19336820773029956,0.1644631452513204
C001375,64,37935.616273949134,4,1,84.44832951204553,9,0.5419586674844471,0.07283035511209487,266,0,0,0.0,0.01688588419583183,0.00586358708894285,-0.01102229710688898
C019666,35,51778.66895425908,5,3,87.71181001592335,2,0.27860048155457623,0.2025767344469275,352,0,0,0.0,0.011388372240682974,0.08754237742650547,0.0761540051858225
C017357,35,92130.46173665329,24,1,94.89612596326839,1,0.08972510356702769,0.24127993807733383,102,1,0,0.0,0.03581553396013694,0.10635927360110052,0.07054373964096358
C006573,62,,7,2,83.55594839765527,9,0.1410303485398748,0.12262049177686904,162,1,0,0.0,0.024582817931844338,9.916581017396092e-05,-0.024483652121670377
C000538,51,52321.75057118484,44,5,104.19863993258701,7,0.2701509823194049,0.06641128759052203,167,0,0,0.0,0.03104300656660881,0.13814634479028728,0.10710333822367847
C008905,35,93724.5157955651,46,4,105.4234125006841,7,0.2976367667178742,0.3386410012108015,236,0,0,0.0,0.023997528836240165,0.14774041249700387,0.1237428836607637
C011826,34,42688.2163184225,58,5,54.1684560992292,11,0.1836951417754292,0.21712827089118014,138,0,0,0.0,0.03293364137816102,0.11965539578505319,0.08672175440689217
C006145,34,56667.878574011535,45,6,149.7519031876426,12,0.3835983081493276,0.35301479164104094,245,1,0,0.0,0.023935547138709247,0.19847909069453867,0.17454354355582943
C000647,48,48791.211544244936,2,2,88.82433100115381,10,0.30557438525468944,0.02088228297193067,15,0,0,0.0,0.05587680166352111,0.12377987546023053,0.06790307379670943
C012223,34,60966.62649684572,21,4,78.24572159321956,9,0.07534228597724829,0.05678493601634885,69,0,0,0.0,0.04446078937371573,0.15859074579427096,0.11412995642055523
C002187,38,66994.27233435388,14,1,69.03308581055744,2,0.3263125661377235,0.19077381371656282,184,1,0,0.0,0.025374046679892452,0.11061734552515193,0.08524329884525947
C003110,54,,26,4,91.33506838940652,12,0.42337196017599316,0.3305550485700988,5,0,0,0.0,0.06654899153547514,0.19845497798722472,0.13190598645174959
C019467,51,,18,1,106.43704976608626,4,0.3651922460237756,0.7608253295801612,119,0,0,0.0,0.029940556731821475,0.22543554884435893,0.19549499211253746
C019888,18,84094.0232461859,17,1,137.814361773497,2,0.3678164618180871,0.006326523918102857,123,1,0,0.0,0.03636487902857957,0.11343779321669276,0.07707291418811318
C009870,47,74317.67302548299,26,2,113.04392089997617,4,0.07516656510748797,0.057606614635204306,302,0,0,0.0,0.013477672089302284,0.055051503334689986,0.0415738312453877
C016422,41,52052.06694616569,36,3,86.86920228969385,6,0.20405899930946594,0.14984556431593318,216,0,0,0.0,0.021458839332841245,0.10635011157463188,0.08489127224179063
C009625,19,109347.58462010132,32,6,156.74843374680836,11,0.19401972817752416,0.1444089143777077,154,1,0,0.0,0.03854992795754831,0.10975641782630194,0.07120648986875364
C019310,29,54350.829997392124,27,5,94.22212733566207,10,0.29945300823919363,0.19864704470911457,77,0,0,0.0,0.04886539480256483,0.15654107932474237,0.10767568452217754
C001885,65,47731.534654666175,37,4,45.59704038506272,13,0.1851441401263982,0.05861548188241168,353,0,0,0.0,0.011187428872170939,0.0,-0.011187428872170939
C015315,65,61026.73491827049,54,6,103.08083113452568,14,0.43557498578270076,0.4147446321536231,147,0,0,0.0,0.040026855275764016,0.0639599515334409,0.023933096257676888
C014217,65,43066.01337971758,55,8,96.66035118499565,16,0.2483207765565227,0.5191366846187717,176,0,0,0.0,0.03274545919666315,0.03718413451083746,0.004438675314174315
C012378,30,37305.90914736276,37,5,95.2042406155609,7,0.1850213383358017,0.4110806616292985,258,1,1,86.79599306422108,0.01787942308417492,0.14506813014888875,0.12718870706471383
C003031,69,44718.850064511775,41,2,110.19484898863858,3,0.4251069603116908,0.43511907676529504,310,1,0,0.0,0.013928770138237815,0.034534745802400776,0.02060597566416296
C002103,37,109784.40775996706,41,8,103.84469937165187,23,0.5511491914311464,0.10669551730553604,333,0,0,0.0,0.02120414733717098,0.13468933810224246,0.11348519076507148
C010585,35,22137.953559064106,54,4,87.6105217165395,8,0.059582729181620726,0.2974975803547021,132,0,0,0.0,0.026774795299666573,0.13053136254939762,0.10375656724973105
C015986,55,105526.37043052504,52,6,90.82463947822568,6,0.27691676880657806,0.18303931088865166,280,1,0,0.0,0.021622650352508644,0.16148125107880545,0.1398586007262968
C007146,64,43683.70713040353,37,4,183.64431261529478,6,0.08203670742315934,0.025879051354674786,257,1,0,0.0,0.01677429234822581,0.0,-0.01677429234822581
C003892,69,28421.448598396964,40,5,98.92871355329554,7,0.23289656722821325,0.0583348332594818,284,1,0,0.0,0.01526924627798138,0.0,-0.01526924627798138
C012964,19,20000.0,26,7,127.91115533867506,12,0.4147480437770596,0.5772114879157759,131,1,0,0.0,0.03623283007465617,0.2550610620018237,0.21882823192716755
C001996,63,47847.933020602984,42,2,115.23048263827471,7,0.25592648145520097,0.8858934327462168,307,1,0,0.0,0.013179367213960685,0.06892216501521284,0.05574279780125215
C019136,53,63226.52449861525,20,1,73.96598708271779,2,0.16713811967014544,0.4507663088837734,249,0,0,0.0,0.016881841129799385,0.16535505951862411,0.14847321838882474
C005404,47,76674.3157854953,23,3,78.04808555071321,9,0.30373544934974644,0.41822471251297344,205,1,0,0.0,0.025640092286484287,0.16154874661138013,0.13590865432489585
C019358,49,29627.00668502563,51,7,46.402341904931355,14,0.5313917285728107,0.448653189357934,103,1,1,53.96124191560133,0.047246777562145494,0.23705229375399825,0.18980551619185276
C005293,68,54386.59298571562,14,4,101.45760507882646,7,0.12500528985184828,0.003974088774579085,291,0,0,0.0,0.015132260705449268,0.0,-0.015132260705449268
C008052,57,95659.32087311786,50,5,102.07835375593626,8,0.18105009481713533,0.392605720303109,293,1,0,0.0,0.01807969034868888,0.13644995166192742,0.11837026131323854
C015724,54,96647.98131997163,11,1,117.55442464548891,2,0.3263190769865695,0.058120553118072266,308,1,0,0.0,0.014846548566796682,0.0828717557354484,0.06802520716865172
C012800,40,68173.84862129047,44,5,82.63675022783293,11,0.3185381092328886,0.3029840231648267,337,0,0,0.0,0.014575602514768875,0.1538766482511549,0.13930104573638602
C004926,66,,9,2,106.12766472213745,6,0.459827869675386,0.2783579168970047,56,0,0,0.0,0.044191898684700054,0.0323487096419352,-0.011843189042764851
C018279,57,32829.09838188781,7,1,121.95950974517557,4,0.2392809908118446,0.4247050329868861,222,1,1,113.97419807513403,0.01755852733709883,0.1376130354787858,0.12005450814168699
C007440,34,37470.574199052804,1,0,118.9203271877009,1,0.5138003209758724,0.41162491490860886,240,0,0,0.0,0.017972204319551224,0.182048467707215,0.1640762633876638
C010600,39,173061.03353166298,12,3,110.38581022389315,11,0.3650184343737807,0.3364369630942767,172,0,0,0.0,0.03629285669895476,0.18669005896926086,0.1503972022703061
C009423,64,117555.58119018715,35,3,121.64568635233539,5,0.21772797633854235,0.6146335639639225,47,1,0,0.0,0.057046063407269545,0.05432724892127727,-0.002718814485992274
C002979,35,90188.76880405025,12,1,96.95147124287487,2,0.16419784511353752,0.6574371057891014,291,1,0,0.0,0.01470252000761124,0.1968802013933974,0.18217768138578616
C003574,59,83507.51897061033,56,13,182.32026007051903,27,0.08112251349107924,0.501241209316387,157,0,0,0.0,0.047795150502061866,0.1740197570680059,0.12622460656594403
C018453,53,153155.31352337525,1,1,94.6758616701675,2,0.34944438709138814,0.4628640542190365,153,1,0,0.0,0.03501311172130793,0.20081357253496357,0.16580046081365563
C016813,52,,41,4,149.9469415392848,10,0.30959418450043613,0.029371415791183162,297,0,0,0.0,0.015588562680664463,0.06347768393010877,0.04788912124944431
C017912,48,54375.162440338,59,8,146.6127523890231,21,0.2739570906306059,0.04499808696201361,297,0,0,0.0,0.019241731867019704,0.10328402354112536,0.08404229167410565
C001116,19,52531.8210110162,20,3,186.96131314431327,7,0.12971611406964356,0.6336368887335047,28,1,0,0.0,0.05140420881205167,0.22624794057072023,0.17484373175866857
C017086,63,66956.27293483577,46,8,99.31294928188369,12,0.3164960333543298,0.2649291561674051,266,1,0,0.0,0.02381471757942491,0.0,-0.02381471757942491
C003467,28,111703.64385057635,59,6,122.88780365695996,15,0.5824757491904085,0.30628791961492474,207,1,1,124.6009826656211,0.036159125533433825,0.1879317483023924,0.1517726227689586
C005146,59,48096.05818029071,59,9,93.94469288427189,22,0.25285366332070386,0.01749027108335608,28,0,0,0.0,0.07100601154010154,0.15126187434614083,0.08025586280603929
C010237,57,169807.40252069704,47,3,137.5902892515721,11,0.30915688795394847,0.27248799588308054,212,0,0,0.0,0.02900387084276701,0.11364172027432233,0.08463784943155532
C018100,65,25717.80288663634,40,7,101.39172166894232,13,0.06968044410041595,0.0835239702190591,258,0,0,0.0,0.01732500366205578,0.0,-0.01732500366205578
C010959,32,67286.16362616762,58,8,78.74590003992239,15,0.4729352049156226,0.19732718353863224,290,0,0,0.0,0.022884476847143717,0.1612280780920629,0.13834360124491918
C013489,69,80749.3180911738,41,11,78.25472791230256,21,0.3737600825558033,0.04166340980543107,65,0,0,0.0,0.07640294429313947,0.005898344627122909,-0.07050459966601656
C007389,67,82461.50118088274,15,3,89.96296925981815,2,0.2902375018800625,0.16838211146910437,124,1,0,0.0,0.03824232836791197,0.0,-0.03824232836791197
C015382,30,47735.74944090499,56,5,117.38429139213176,8,0.37477248539740926,0.2622885287542083,211,0,0,0.0,0.02590980983102315,0.16377589559419697,0.13786608576317383
C011659,22,72402.08712375366,46,3,17.620743343786316,4,0.30269524194405645,0.3036475444919155,164,0,0,0.0,0.03093000920851706,0.14997251899964953,0.11904250979113247
C009923,20,48362.4690748956,26,2,39.9082651633928,5,0.3494850311646039,0.2069395910516548,281,0,0,0.0,0.015720918388840703,0.13834089689866547,0.12261997850982476
C008233,57,,44,3,78.28325022617084,6,0.4607862614137151,0.09069522725105682,259,1,0,0.0,0.01679379865554358,0.08124403527915448,0.06445023662361091
C011762,64,58068.416628452134,58,3,72.17796774534955,3,0.38007464678984804,0.10373122222305763,282,0,0,0.0,0.017292427619393515,0.0,-0.017292427619393515
C002539,51,64920.81364810503,9,3,96.89412661381024,10,0.19205620034355525,0.08466966449360494,259,0,0,0.0,0.018043830533091044,0.1259471262777682,0.10790329574467715
C012950,37,58927.94200666248,48,4,91.87366221612278,7,0.1271556042125539,0.05691143950090954,294,0,0,0.0,0.015163808969663004,0.07960442675723041,0.0644406177875674
C005384,48,63497.019769858154,51,6,137.8224190034089,11,0.19285545245303803,0.1304912558820746,36,1,0,0.0,0.060894882427058636,0.16762061341884596,0.10672573099178732
C016896,51,92502.88519548636,40,6,120.23228879773927,17,0.25599045951769267,0.06165364689911129,305,1,0,0.0,0.018451941088791782,0.11983269012930045,0.10138074904050867
C007625,41,45552.65104125645,28,5,73.44403810519952,12,0.41429817769897076,0.6846803678597353,125,0,0,0.0,0.03967761969951563,0.21644504488980837,0.17676742519029273
C009028,33,,41,3,124.49592012743506,7,0.5828685238146284,0.08272706156893588,35,1,0,0.0,0.05922331093135174,0.17066201759898,0.11143870666762826
C007026,49,94328.02325752437,57,5,97.09907670447035,7,0.7393932840545133,0.21069293386831225,32,1,1,95.32355322020157,0.08216016757409185,0.22844775654574628,0.14628758897165445
C010803,34,80487.61046067058,3,0,131.27747688964024,3,0.16140871116431144,0.30366743140618724,195,0,0,0.0,0.021900978612368657,0.14199017151286458,0.12008919290049593
C000800,19,54359.481253712365,50,8,103.88073533576136,22,0.16830017741152664,0.13339813947029458,124,1,0,0.0,0.04232499354982677,0.10650849144831259,0.06418349789848582
C014581,37,,11,1,71.00610944829508,1,0.7164791057138183,0.6474355903624845,355,0,0,0.0,0.01449545055426662,0.19683715818886038,0.18234170763459376
C000428,41,32234.530228504213,23,1,63.808393250133875,2,0.30454498562155974,0.0023862893106875284,330,1,0,0.0,0.01060755626487364,0.07040125646762802,0.059793700202754374
C010882,21,36782.331011643575,39,6,60.04715838656149,12,0.09596831409807745,0.37440759085060227,24,0,0,0.0,0.05554487479674817,0.1795037840604947,0.12395890926374653
C016284,19,49949.32374875392,43,3,129.1340752429594,7,0.32532542917698604,0.19057203400164813,67,1,1,115.95346151853374,0.046417912006442394,0.17295105609119982,0.1265331440847574
C011100,53,135463.36553485514,26,0,94.12642962664627,0,0.13430071584989223,0.20450450976046486,163,1,0,0.0,0.027962936570687255,0.13363458355402585,0.1056716469833386
C016736,47,54394.29882775611,52,11,107.39046231784634,17,0.0941506893104994,0.04617340086999731,100,1,0,0.0,0.05284611453530111,0.13971387674714852,0.08686776221184742
C014448,53,82543.07323291215,48,12,101.77201657924665,24,0.1133897753574932,0.6475636083085413,264,1,0,0.0,0.027570648978527706,0.1639536028863944,0.1363829539078667
C011533,35,90714.07133607473,54,9,115.95374007510156,18,0.16593874416986423,0.3928415516739283,228,0,0,0.0,0.029658689292094174,0.18069902785937522,0.15104033856728105
C007635,58,,58,9,117.39404029940583,26,0.5395594939956818,0.3301109094802382,20,1,0,0.0,0.07548824133529858,0.21988016892026863,0.14439192758497005
C003132,21,98974.28225992304,29,2,97.42773713292318,6,0.4438403577980166,0.02168593175671947,150,0,0,0.0,0.035863513933217586,0.1600655609357186,0.12420204700250102
C000233,54,68858.52104058434,46,5,98.20624556929891,6,0.2001447666570266,0.10679497798296438,275,1,0,0.0,0.0186896033039574,0.09381085794876537,0.07512125464480797
C003038,41,47283.80060826501,17,3,71.78869317726307,12,0.07643278327039138,0.23484822266937028,245,0,0,0.0,0.01715849207290594,0.1045264858435773,0.08736799377067135
C015164,62,46670.02131852992,56,11,108.28034600230664,20,0.36730306894744896,0.2305324252467363,320,0,0,0.0,0.020230367396701362,0.0,-0.020230367396701362
C015459,38,87079.05888333912,18,5,97.5078480000307,11,0.15850581039445039,0.2507615143701215,303,1,0,0.0,0.01671178018974931,0.13597456536310298,0.11926278517335367
C018041,19,59936.25555534747,1,0,57.20226362003719,1,0.2057201181056391,0.3271487929575266,219,0,0,0.0,0.018782137642858358,0.13180979516506397,0.11302765752220562
C013541,62,172178.5981003599,38,6,108.66752596428307,16,0.31124407014048977,0.6528411153031983,78,0,0,0.0,0.06374028648137525,0.09211161297439698,0.028371326493021723
C007424,24,89009.47129353242,17,4,100.44935672632502,10,0.3436983626218473,0.4018381624245967,144,1,1,102.12744238796319,0.037949636998273556,0.17525313580723223,0.13730349880895867
C018221,60,81090.25086097668,11,4,132.7391749811339,2,0.4688378249324063,0.012451145913344711,71,0,0,0.0,0.05604766726236178,0.18077145779000525,0.12472379052764347
C011428,41,79359.89238328689,27,4,146.2975084333676,4,0.3905045492887438,0.48339640883389706,185,0,0,0.0,0.03114824512541726,0.22006105921553432,0.18891281409011706
C011938,24,108109.74850681651,46,9,126.8798136646382,20,0.3257667466964286,0.340347895130858,313,1,0,0.0,0.021926436136524483,0.15802495900543054,0.13609852286890606
C009801,52,80971.31492425925,34,4,102.70008233074913,10,0.10321628714979575,0.18526980994819586,11,1,0,0.0,0.06256288505224393,0.14637258637537606,0.08380970132313213
